"experience_years","salary_expectation_.","projects_count","skill_c..","skill_cybersecurity","skill_deep_learning","skill_ethical_hacking","skill_java","skill_linux","skill_machine_learning","skill_networking","skill_nlp","skill_python","skill_pytorch","skill_react","skill_sql","skill_tensorflow","education_bsc","education_btech","education_mtech","education_mba","education_phd","job_role_ai_researcher","job_role_cybersecurity_analyst","job_role_data_scientist","job_role_software_engineer","certification_aws_certified","certification_deep_learning_specialization","certification_google_ml","recruiter_decision"
-0.983771805665711,-1.27684113661352,-1.21137739098323,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"0"
0.027882625611202,-1.6628236936667,-1.6245215466126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"1"
-1.00816055058353,-0.87913087021333,-0.338773723267332,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"0"
-0.612046486777041,-1.1580660103791,0.560533511965974,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"1"
-1.37121913318079,0.603920869329296,-0.339074892284343,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"0"
-1.57194015535941,0.60670929627692,-0.0637679333421913,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"0"
1.30774085038769,-0.522034670569893,1.18483495727414,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"1"
0.667811737999445,-1.29723877987626,-0.375918655996274,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"1"
-1.25197559916528,1.02402064567922,-1.03242458394741,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"0"
0.987776294193566,-1.15832785942802,0.248382789311891,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
-1.25197559916528,-1.2561721207051,-0.375918655996274,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"0"
1.30774085038769,0.115916895598013,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"1"
-1.57194015535941,-0.149990813572944,1.49698567992822,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"1"
-1.25197559916528,1.68805858527052,-0.375918655996274,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"0"
-1.57194015535941,1.03666321126583,-0.0612614305128162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"0"
0.347847181805324,1.16964110993131,-1.6245215466126,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"1"
0.667811737999445,-0.897744414251621,0.248382789311891,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1"
-0.612046486777041,-1.54974854604451,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
-1.57194015535941,-0.274213572516078,-1.31237082395852,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"0"
-0.860305063893681,0.0417225091383848,-0.445873508039557,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
-1.25197559916528,-0.836471736806023,-0.688069378650357,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"0"
-0.932011042971162,1.49756340218645,0.872684234620057,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"1"
0.987776294193566,-1.26394030915618,-1.6245215466126,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
0.987776294193566,0.493939639211804,1.49698567992822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
-0.612046486777041,-1.65239337321833,-0.688069378650357,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"0"
-1.57194015535941,-1.44203816512763,0.00121149823783662,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"0"
-0.823602008882601,-1.33763487188503,-1.31493783884726,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
-0.29208193058292,1.31666935089585,-0.688069378650357,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
-0.932011042971162,-0.740416777363175,-1.31237082395852,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
-1.25197559916528,0.651616408165467,0.248382789311891,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"0"
-0.932011042971162,-1.06026539061017,0.248382789311891,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"1"
-0.612046486777041,0.920404456874465,-0.0637679333421913,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"1"
-1.25197559916528,1.0498523425112,-1.04773229511659,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"0"
-1.46196600045455,0.123035623811147,0.0435205499046694,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"0"
0.347847181805324,-1.16993650059649,1.18483495727414,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,"1"
-0.935890739751793,-0.151977152622396,-0.379703606955085,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
0.347847181805324,1.20922395782529,0.560533511965974,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"1"
0.987776294193566,1.10457162127647,-0.0637679333421913,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"1"
-1.4854577260662,1.55596184550485,0.594241824544064,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"0"
1.62770540658181,-0.992446486941753,-1.6245215466126,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"1"
-0.29208193058292,-0.527882632662279,0.248382789311891,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,"1"
-1.57194015535941,1.70743541489006,1.18483495727414,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,"1"
-0.612046486777041,1.15393016699654,-0.375918655996274,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"1"
0.027882625611202,1.62739688893905,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"1"
-1.46562417659923,0.527030108360537,-0.375918655996274,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"0"
0.027882625611202,-1.02679235385748,0.248382789311891,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"1"
0.347847181805324,1.7389445837759,-1.00022010130444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"1"
1.30774085038769,1.23257216468668,-0.0637679333421913,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"1"
0.347847181805324,-0.340398713640708,-0.375918655996274,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
-0.612046486777041,-1.06567693762104,1.18483495727414,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"1"
-0.342445301542598,1.55779086401963,-1.55082137106494,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
0.667811737999445,-1.55808407410157,0.872684234620057,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"1"
-0.932011042971162,1.07197141468683,-0.688069378650357,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"0"
0.987776294193566,-1.49227267980815,-0.688069378650357,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"1"
-0.612046486777041,1.01606664274394,0.248382789311891,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"1"
-1.57194015535941,0.703069746276834,-1.00022010130444,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
-1.05519674071093,-0.792841518186044,-0.976029380846527,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
-0.29208193058292,0.140356140163209,-0.0637679333421913,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"1"
0.987776294193566,0.997126228205918,-0.0637679333421913,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"1"
-1.55678628094447,1.60571840895889,-0.0933355386163337,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
-1.25197559916528,1.25146893771656,-0.375918655996274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"0"
-0.932011042971162,-1.56799069645211,-0.0637679333421913,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
1.30774085038769,-0.498380973151436,1.18483495727414,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
0.027882625611202,-1.68970686268841,0.248382789311891,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,"1"
-1.25197559916528,-0.44356996739328,-1.34226718364425,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"0"
-0.932011042971162,1.62949168133035,-0.688069378650357,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
0.667811737999445,1.6611754162488,-0.375918655996274,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"1"
-0.835880950442835,0.31323444381067,-1.09400260711835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"0"
-1.57194015535941,-0.601287649374169,0.248382789311891,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"0"
-1.31906289046396,-0.284363506553782,-1.06566905824166,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"0"
-1.25197559916528,-0.22445454071118,-1.00022010130444,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"0"
-1.25197559916528,0.384443095258098,1.49698567992822,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"1"
1.62770540658181,0.114040310747471,-1.00022010130444,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"1"
-0.612046486777041,0.793364026643601,0.248382789311891,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"1"
-1.26336106705592,1.22141995802233,-0.375918655996274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"0"
1.30774085038769,-0.501348595705781,-1.00022010130444,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1"
-1.57194015535941,-0.27308397730693,-0.0637679333421913,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
-1.44873792236614,-0.905914502091399,0.056425585961595,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"0"
0.027882625611202,0.0946634811279235,-1.31237082395852,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"1"
-0.612046486777041,-1.67408320276995,0.248382789311891,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"1"
-0.662745251682674,-1.28470332636706,-0.901298793949624,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
0.347847181805324,1.6569858314662,-1.6245215466126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
-1.57194015535941,-1.45884309307749,0.279450176923848,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
-1.27963782208743,-0.798602867649376,-0.715056064232267,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
0.667811737999445,0.844730081738663,1.49698567992822,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"1"
0.347847181805324,-0.626206950529038,0.560533511965974,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"1"
-0.612046486777041,-1.35995162709088,0.560533511965974,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
1.62770540658181,-0.354713128314608,0.248382789311891,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"1"
0.987776294193566,0.987830586969513,0.248382789311891,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"1"
-1.25197559916528,1.49642872297449,-1.31237082395852,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"0"
-1.49220406106943,-0.447088668756253,-0.492601952500827,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
-1.25197559916528,-0.908131093191829,-0.688069378650357,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
-0.932011042971162,-0.263415093260342,1.18483495727414,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
-1.11407836085372,1.67071777412149,-1.13474976016091,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"0"
-0.612046486777041,1.08113613139878,1.18483495727414,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
-1.25197559916528,0.886887778613626,0.872684234620057,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"1"
0.027882625611202,1.29231738934696,-0.0637679333421913,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,"1"
-0.612046486777041,0.524665042468428,-0.953168858632508,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
-0.612046486777041,1.46208285605876,-0.0637679333421913,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,"1"
0.027882625611202,-0.81146515263485,1.18483495727414,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"1"
0.347847181805324,0.868689269714185,1.49698567992822,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"1"
1.62770540658181,-0.997814392444466,-0.688069378650357,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"1"
-0.612046486777041,1.43175200789303,1.49698567992822,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"1"
0.347847181805324,1.44192047929248,-1.00022010130444,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
-0.612046486777041,0.683256501575765,-0.688069378650357,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
-0.825953531759634,-0.59432722960683,-1.6245215466126,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"0"
0.667811737999445,-1.26245649787901,-1.6245215466126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"1"
-1.57194015535941,-1.19324106594973,-1.00022010130444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"0"
0.027882625611202,0.393695094986351,-1.6245215466126,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,"1"
-1.22528141347114,-0.873290705398265,-1.26028624650279,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,"0"
0.027882625611202,-0.89896637647988,-0.375918655996274,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,"1"
-1.25197559916528,-0.904254896560888,-0.375918655996274,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,"0"
-0.29208193058292,-0.875967301683706,-0.0637679333421913,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"1"
0.027882625611202,1.28184342739045,0.560533511965974,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"1"
-1.55764987252787,-1.1148081862286,0.227470838160863,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"0"
-1.50998687391581,-0.26166930856439,0.127502140508548,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"0"
-0.925338233477425,0.974283676684204,-0.688069378650357,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
-1.25197559916528,-1.49297094393859,1.49698567992822,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1"
-0.932011042971162,0.609131285146108,-0.33447051916205,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"0"
-0.858930919716381,0.965446067438173,-0.616773940315026,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"0"
-1.25197559916528,0.103653631807263,1.49698567992822,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"1"
-1.25197559916528,1.2644741071459,-0.688069378650357,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
0.347847181805324,-0.714493721520807,0.872684234620057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"1"
-0.29208193058292,-0.17792137879031,-1.6245215466126,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"0"
-1.44451658665863,-0.0850402488159433,-1.56236566358883,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
0.667811737999445,0.825527818151724,0.560533511965974,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"1"
0.987776294193566,-0.968138166901014,-1.6245215466126,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,"1"
0.667811737999445,-1.65636475046018,0.872684234620057,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"1"
0.987776294193566,-1.09269103116721,-1.00022010130444,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"1"
-0.932011042971162,0.109894367473019,-0.375918655996274,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
-1.14084562268811,-1.40419936144806,-0.334808129782235,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
-1.57194015535941,-0.723284976898762,-0.0637679333421913,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"0"
1.30774085038769,-0.244998376820141,1.49698567992822,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"1"
0.347847181805324,-0.0232122323909925,-1.00022010130444,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
0.667811737999445,-1.48280247253914,0.248382789311891,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"1"
-1.16018429094105,-1.03085539277611,-1.26802036885921,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
-0.29208193058292,0.635861823722547,-0.375918655996274,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"1"
0.987776294193566,1.0406368118336,1.18483495727414,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"1"
-0.7475086974568,-0.925482330776685,-0.735911907553426,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
-0.90975840678439,0.271366576406404,-1.02192930731551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"0"
-1.3234035888337,0.776678309210588,-0.306235004600849,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,"0"
-1.02822446146014,0.655421244859689,-1.21850702708181,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"0"
1.62770540658181,1.65550202018902,0.872684234620057,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1"
0.987776294193566,-1.25172068687359,0.872684234620057,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"1"
0.667811737999445,1.58515190904778,1.18483495727414,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"1"
1.62770540658181,0.306848493763603,-1.00022010130444,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,"1"
-0.898313303378637,1.6197798567158,-1.31237082395852,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"0"
-1.57194015535941,1.67865367091079,-0.986980493523149,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
-1.25197559916528,-0.97132399699612,-1.00022010130444,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"0"
-0.932011042971162,0.414075679293398,-0.688069378650357,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
-1.33005632049177,-1.63916121276822,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"0"
-0.612046486777041,0.529725675896555,-1.6245215466126,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"0"
1.62770540658181,-1.24460712104479,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"1"
-1.47057920474091,0.967417816000735,-0.78695500011048,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"0"
-0.612046486777041,1.57441609804236,1.18483495727414,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"1"
0.987776294193566,0.183343025693061,0.872684234620057,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1"
-1.34612930199253,-0.890470317234068,-0.63280257571761,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,"0"
1.30774085038769,-0.536392726751945,0.872684234620057,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"1"
0.027882625611202,-0.214754811670712,0.872684234620057,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
0.987776294193566,0.643804578206235,-1.6245215466126,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"1"
-0.612046486777041,0.663355973858391,-0.688069378650357,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
-1.25197559916528,0.868763385767296,-0.687487584432943,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,"0"
-1.25197559916528,-1.21258621808462,0.195729136914568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"0"
0.987776294193566,-0.609055837825249,-1.6245215466126,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"1"
-1.20487234596767,0.289606184457148,-0.862361258126143,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,"0"
-1.25197559916528,-0.183812982390848,0.248382789311891,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"0"
-1.21850940564249,-1.00731195450189,-0.75336721424115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
-1.57194015535941,-1.2808676827123,-1.11513742540749,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"0"
